Date,Predicted
2021-06-07,44218.87890625
2021-06-08,44284.75390625
2021-06-09,44346.9296875
2021-06-10,44404.90625
2021-06-11,44455.66796875
2021-06-14,44501.30859375
2021-06-15,44547.69921875
2021-06-16,44597.34765625
2021-06-17,44656.2890625
2021-06-18,44728.60546875
2021-06-21,44808.1953125
2021-06-22,44887.42578125
2021-06-23,44963.28125
2021-06-24,45033.44921875
2021-06-25,45099.34375
2021-06-28,45160.01953125
2021-06-29,45219.44921875
2021-06-30,45279.46484375
2021-07-01,45346.6953125
2021-07-02,45425.359375
2021-07-05,45513.9921875
2021-07-06,45608.99609375
2021-07-07,45708.41015625
2021-07-08,45810.31640625
2021-07-09,45913.14453125
2021-07-12,46011.69921875
2021-07-13,46101.296875
2021-07-14,46179.69921875
2021-07-15,46245.8671875
2021-07-16,46298.01953125
2021-07-19,46334.51953125
2021-07-20,46356.4609375
2021-07-21,46366.8515625
2021-07-22,46367.4140625
2021-07-23,46363.89453125
2021-07-26,46360.6796875
2021-07-27,46361.8515625
2021-07-28,46368.5234375
2021-07-29,46376.38671875
2021-07-30,46382.6953125
2021-08-02,46387.7734375
2021-08-03,46397.60546875
2021-08-04,46413.80859375
2021-08-05,46439.046875
2021-08-06,46474.05078125
2021-08-09,46518.09765625
2021-08-10,46569.671875
2021-08-11,46626.7890625
2021-08-12,46689.3984375
2021-08-13,46759.78125
2021-08-17,46837.73046875
2021-08-18,46923.9921875
2021-08-19,47019.890625
2021-08-20,47121.98046875
2021-08-23,47230.44921875
2021-08-24,47343.06640625
2021-08-25,47454.57421875
2021-08-26,47560.47265625
2021-08-27,47656.78515625
2021-08-30,47742.94140625
2021-08-31,47820.0625
2021-09-01,47889.80078125
2021-09-02,47949.6875
2021-09-03,48000.48046875
2021-09-06,48045.625
2021-09-07,48087.11328125
2021-09-08,48124.78515625
2021-09-09,48157.79296875
2021-09-10,48187.4921875
2021-09-13,48212.90234375
